Marital_status;Previous_qualification_grade;academic_performance;attendance_rate;Debtor;Tuition_fees_up_to_date;Gender;Scholarship_holder;Age_at_enrollment;International;Status;1st_sem_grade;2nd_sem_grade
1;152.0;14.54;Full;No;Yes;Male;No;21;0;Graduate;14.54;14.54
1;130.0;12.583.333.333.333.300;Full;No;Yes;Male;No;19;0;Graduate;12.166.666.666.666.600;13.0
1;133.1;12.583.333.333.333.300;Full;Yes;No;Male;No;31;0;Dropout;13.5;11.666.666.666.666.600
1;133.1;14.541.666.666.666.600;Full;No;Yes;Male;No;21;0;Graduate;14.75;14.333.333.333.333.300
1;124.0;12.020.833.333.333.300;Full;No;Yes;Male;Yes;20;0;Graduate;12.375;11.666.666.666.666.600
1;119.1;12.733.333.333.333.300;Full;No;Yes;Male;No;22;0;Graduate;12.733.333.333.333.300;12.733.333.333.333.300
1;128.0;6.25;Full;No;No;Male;No;19;0;Dropout;12.5;0.0
1;133.1;0.0;Full;Yes;No;Male;No;41;0;Dropout;0.0;0.0
1;133.1;0.0;Full;No;Yes;Male;No;27;0;Dropout;0.0;0.0
1;145.0;13.607.142.857.142.800;Full;No;Yes;Female;No;19;0;Dropout;1.344.285.714.285.710;13.771.428.571.428.500
1;141.0;14.2;Full;No;Yes;Female;Yes;20;1;Graduate;14.2;14.2
1;118.9;13.55;Full;No;Yes;Female;Yes;19;0;Graduate;13.55;13.55
2;160.0;11.383.333.333.333.300;Partial;No;Yes;Female;No;35;0;Graduate;11.6;11.166.666.666.666.600
1;111.0;14.428.571.428.571.400;Full;No;Yes;Female;No;22;0;Graduate;13.571.428.571.428.500;15.285.714.285.714.200
1;111.0;14.416.666.666.666.600;Full;No;Yes;Female;Yes;20;0;Graduate;13.833.333.333.333.300;15.0
1;123.0;11.053.571.428.571.400;Full;Yes;No;Female;No;18;0;Dropout;11.25;10.857.142.857.142.800
1;133.0;10.725;Full;No;Yes;Female;Yes;18;0;Graduate;10.2;11.25
1;140.0;15.675.714.285.714.200;Full;No;Yes;Female;No;30;0;Graduate;15.675.714.285.714.200;15.675.714.285.714.200
1;122.0;11.416.666.666.666.600;Full;Yes;Yes;Female;Yes;18;0;Graduate;10.833.333.333.333.300;12.0
1;128.0;14.75;Full;No;Yes;Female;Yes;20;0;Enrolled;14.5;15.0
1;108.0;10.575;Full;No;Yes;Female;Yes;19;0;Enrolled;10.4;10.75
1;139.0;13.166.666.666.666.600;Full;No;Yes;Female;No;19;0;Graduate;13.0;13.333.333.333.333.300
1;130.0;13.183.928.571.428.500;Full;No;Yes;Female;Yes;21;0;Graduate;12.242.857.142.857.100;14.125
1;133.1;12.75;Full;Yes;Yes;Female;No;21;0;Enrolled;13.0;12.5
1;130.0;13.797.619.047.619.000;Full;No;Yes;Female;No;18;0;Enrolled;14.166.666.666.666.600;13.428.571.428.571.400
1;143.0;13.375;Full;No;Yes;Female;Yes;18;0;Graduate;14.25;12.5
4;110.0;11.25;Full;No;No;Female;No;35;0;Dropout;12.0;10.5
1;120.0;13.535;Full;No;Yes;Female;No;21;1;Enrolled;13.25;13.82
1;140.0;13.183.333.333.333.300;Full;No;Yes;Male;Yes;18;0;Graduate;13.183.333.333.333.300;13.183.333.333.333.300
1;125.0;5.5;Full;No;Yes;Male;No;22;0;Enrolled;11.0;0.0
1;134.0;12.311.875;Full;No;Yes;Male;Yes;20;0;Graduate;119.725;1.265.125
2;130.0;12.600.000.000.000.000;Full;No;Yes;Female;No;34;0;Graduate;12.4;12.8
2;120.0;11.925;Full;No;Yes;Female;No;33;0;Enrolled;12.6;11.25
1;142.0;13.9;Full;No;Yes;Female;Yes;22;0;Graduate;13.9;13.9
1;127.0;11.25;Full;No;Yes;Female;Yes;20;0;Enrolled;11.5;11.0
2;140.0;13.028.571.428.571.400;Full;No;Yes;Female;No;35;0;Enrolled;14.2;11.857.142.857.142.800
2;140.0;10.666.666.666.666.600;Full;No;No;Female;No;39;0;Dropout;10.666.666.666.666.600;10.666.666.666.666.600
1;142.0;0.0;Full;No;No;Female;No;19;0;Dropout;0.0;0.0
4;120.0;11.166.666.666.666.600;Full;No;Yes;Female;Yes;36;0;Graduate;11.0;11.333.333.333.333.300
1;124.0;13.957.142.857.142.800;Full;No;Yes;Female;Yes;21;0;Graduate;13.957.142.857.142.800;13.957.142.857.142.800
1;157.0;13.083.333.333.333.300;Full;No;Yes;Female;No;22;0;Enrolled;12.5;13.666.666.666.666.600
2;126.6;1.430.952.380.952.380;Full;Yes;Yes;Female;Yes;42;0;Graduate;13.333.333.333.333.300;15.285.714.285.714.200
1;110.0;0.0;Full;No;Yes;Female;No;34;0;Dropout;0.0;0.0
1;144.0;11.633.333.333.333.300;Full;No;Yes;Female;No;20;0;Enrolled;11.666.666.666.666.600;11.6
2;160.0;15.607.142.857.142.800;Partial;No;Yes;Female;No;33;0;Graduate;15.714.285.714.285.700;15.5
1;105.0;11.2;Full;No;Yes;Female;No;20;0;Graduate;11.0;11.4
1;130.0;12.5;Full;Yes;Yes;Female;No;19;0;Graduate;12.25;12.75
2;140.0;12.211.111.111.111.100;Partial;Yes;Yes;Female;No;34;0;Dropout;12.2;1.222.222.222.222.220
1;138.0;13.5;Full;No;Yes;Female;No;18;0;Graduate;13.0;14.0
1;120.0;12.5;Partial;No;Yes;Female;Yes;24;0;Graduate;12.0;13.0
1;135.0;12.833.333.333.333.300;Full;No;Yes;Female;No;18;0;Graduate;13.333.333.333.333.300;12.333.333.333.333.300
1;119.0;13.0;Full;No;Yes;Female;No;20;0;Enrolled;13.0;13.0
1;121.0;12.91;Full;No;Yes;Female;No;21;0;Graduate;12.91;12.91
1;126.0;11.0;Full;No;Yes;Female;Yes;19;0;Graduate;11.0;11.0
1;132.0;13.258.125;Full;No;Yes;Female;Yes;19;0;Graduate;13.579.999.999.999.900;1.293.625
1;128.0;12.45;Full;No;Yes;Female;Yes;18;0;Graduate;12.4;12.5
4;160.0;12.944.444.444.444.400;Partial;No;Yes;Female;Yes;38;0;Graduate;1.288.888.888.888.880;13.0
1;125.0;11.622.727.272.727.200;Full;Yes;Yes;Male;No;21;0;Enrolled;11.545.454.545.454.500;11.7
1;127.0;5.0;Full;No;Yes;Male;No;23;1;Enrolled;10.0;0.0
1;147.0;1.434.125;Full;No;Yes;Female;No;19;0;Graduate;1.434.125;1.434.125
1;130.0;13.071.428.571.428.500;Full;Yes;No;Female;No;18;0;Dropout;14.142.857.142.857.100;12.0
1;134.0;0.0;Full;No;Yes;Female;Yes;18;0;Graduate;0.0;0.0
1;140.0;11.525;Full;No;Yes;Female;No;24;0;Enrolled;11.8;11.25
1;151.0;13.75;Full;No;Yes;Female;Yes;18;1;Graduate;13.333.333.333.333.300;14.166.666.666.666.600
1;132.0;13.678.571.428.571.400;Full;No;Yes;Female;No;18;0;Graduate;14.5;12.857.142.857.142.800
1;130.0;13.033.333.333.333.300;Partial;No;Yes;Female;No;26;0;Graduate;12.666.666.666.666.600;13.4
1;126.0;10.0;Full;Yes;Yes;Female;No;19;0;Enrolled;10.0;10.0
1;119.0;0.0;Full;No;Yes;Female;Yes;19;0;Dropout;0.0;0.0
1;123.0;11.75;Full;No;Yes;Female;No;19;0;Enrolled;11.0;12.5
1;106.0;11.5;Full;Yes;Yes;Female;No;20;0;Dropout;12.0;11.0
1;121.0;11.75;Full;No;Yes;Female;No;22;0;Enrolled;10.0;13.5
1;138.0;14.668.174.603.174.600;Full;No;Yes;Female;No;19;0;Graduate;1.420.857.142.857.140;15.127.777.777.777.700
1;118.0;1.465.982.142.857.140;Full;No;Yes;Female;No;20;0;Graduate;1.430.714.285.714.280;150.125
2;120.0;121.875;Full;No;Yes;Female;No;36;0;Enrolled;11.0;13.375
1;133.1;0.0;Full;No;Yes;Female;No;29;0;Dropout;0.0;0.0
1;141.0;11.5;Full;No;Yes;Female;No;19;0;Graduate;12.0;11.0
5;180.0;0.0;Full;Yes;No;Female;No;24;0;Dropout;0.0;0.0
5;180.0;0.0;Full;Yes;No;Female;No;27;0;Dropout;0.0;0.0
1;115.0;14.071.428.571.428.500;Full;No;Yes;Female;Yes;18;0;Graduate;13.857.142.857.142.800;14.285.714.285.714.200
1;142.0;0.0;Full;No;Yes;Female;Yes;18;0;Graduate;0.0;0.0
1;135.0;0.0;Full;No;Yes;Female;No;21;0;Dropout;0.0;0.0
2;150.0;12.0;Full;No;Yes;Female;Yes;43;0;Graduate;11.0;13.0
1;153.0;13.8;Full;No;Yes;Female;Yes;18;0;Graduate;13.2;14.4
1;153.0;14.416.666.666.666.600;Full;No;Yes;Female;Yes;21;0;Dropout;13.5;15.333.333.333.333.300
1;150.0;0.0;Full;No;Yes;Female;No;26;0;Dropout;0.0;0.0
1;144.0;14.214.285.714.285.700;Full;No;Yes;Female;Yes;19;0;Graduate;14.214.285.714.285.700;14.214.285.714.285.700
1;130.0;12.7;Full;No;Yes;Female;No;18;0;Graduate;13.0;12.4
1;125.0;11.0;Full;No;Yes;Female;No;22;0;Dropout;12.0;10.0
1;133.1;0.0;Full;No;Yes;Female;No;27;0;Dropout;0.0;0.0
1;133.0;12.7;Full;No;Yes;Female;No;18;0;Graduate;12.8;12.6
1;140.0;12.899.999.999.999.900;Full;No;Yes;Female;No;19;0;Graduate;13.6;12.2
1;133.0;14.860.714.285.714.200;Full;No;Yes;Female;No;18;0;Graduate;13.971.428.571.428.500;15.75
1;154.0;14.928.571.428.571.400;Full;No;Yes;Female;Yes;19;0;Graduate;15.0;14.857.142.857.142.800
1;133.1;0.0;Full;No;No;Female;No;32;0;Dropout;0.0;0.0
1;168.0;1.505.065.359.477.120;Full;No;Yes;Female;No;23;0;Graduate;1.507.777.777.777.770;15.023.529.411.764.700
1;132.0;13.383.333.333.333.300;Full;No;Yes;Female;No;20;0;Graduate;13.383.333.333.333.300;13.383.333.333.333.300
1;133.1;13.170.454.545.454.500;Full;Yes;Yes;Female;No;20;0;Graduate;13.25;13.090.909.090.909.000
1;120.0;1.119.047.619.047.610;Full;Yes;No;Female;No;19;0;Dropout;11.714.285.714.285.700;10.666.666.666.666.600
1;150.0;1.301.125;Full;No;Yes;Female;Yes;18;0;Graduate;1.301.125;1.301.125
1;140.0;11.333.333.333.333.300;Full;No;Yes;Female;No;21;0;Dropout;10.666.666.666.666.600;12.0
1;103.0;0.0;Full;No;Yes;Female;Yes;20;0;Enrolled;0.0;0.0
1;150.0;12.833.333.333.333.300;Full;No;Yes;Female;No;22;0;Graduate;13.0;12.666.666.666.666.600
1;160.0;11.7;Partial;No;Yes;Female;No;26;0;Graduate;12.0;11.4
1;131.0;12.983.333.333.333.300;Full;No;Yes;Female;No;20;0;Graduate;12.166.666.666.666.600;13.8
1;114.0;12.75;Full;No;Yes;Female;No;19;0;Graduate;11.85;13.65
1;120.0;11.1;Partial;No;Yes;Female;No;31;0;Graduate;11.0;11.2
1;140.0;1.203.188.888.888.880;Full;Yes;Yes;Female;Yes;20;0;Graduate;12.327.777.777.777.700;11.736
1;130.0;12.714.285.714.285.700;Full;No;Yes;Female;No;20;0;Graduate;12.0;13.428.571.428.571.400
1;121.0;14.469.841.269.841.200;Full;No;Yes;Female;No;21;0;Graduate;14.428.571.428.571.400;14.511.111.111.111.100
1;130.0;1.319.625;Full;No;Yes;Female;No;18;0;Graduate;13.78;126.125
1;141.0;13.8;Full;No;Yes;Female;Yes;19;0;Graduate;13.8;13.8
1;131.0;15.0;Full;No;Yes;Female;Yes;18;0;Graduate;14.857.142.857.142.800;15.142.857.142.857.100
4;133.1;12.8;Full;No;Yes;Female;No;40;0;Enrolled;13.0;12.6
1;117.0;12.738.095.238.095.200;Full;No;Yes;Female;Yes;18;0;Graduate;12.142.857.142.857.100;13.333.333.333.333.300
1;151.0;15.25;Full;No;Yes;Female;No;18;0;Graduate;15.666.666.666.666.600;14.833.333.333.333.300
1;131.0;12.333.333.333.333.300;Full;No;Yes;Female;No;19;0;Graduate;12.5;12.166.666.666.666.600
1;145.0;13.0;Full;No;Yes;Female;Yes;19;0;Graduate;12.833.333.333.333.300;13.166.666.666.666.600
1;135.0;0.0;Full;Yes;No;Female;No;28;0;Dropout;0.0;0.0
1;119.0;12.583.333.333.333.300;Full;No;Yes;Female;No;20;0;Graduate;12.5;12.666.666.666.666.600
1;122.0;12.125;Full;No;Yes;Female;No;18;0;Graduate;11.25;13.0
1;155.0;15.25;Full;No;Yes;Female;No;18;0;Graduate;15.25;15.25
1;123.0;13.0;Full;No;Yes;Female;Yes;20;0;Graduate;14.0;12.0
1;130.0;12.083.916.083.916.000;Full;Yes;Yes;Female;No;28;0;Graduate;12.076.923.076.923.000;12.090.909.090.909.000
1;133.1;14.756.944.444.444.400;Full;No;Yes;Female;No;23;1;Graduate;14.625;1.488.888.888.888.880
1;114.0;10.5;Full;No;Yes;Female;No;19;0;Dropout;10.5;10.5
1;137.0;12.5;Full;No;Yes;Female;Yes;18;0;Graduate;12.833.333.333.333.300;12.166.666.666.666.600
1;161.0;12.15;Full;Yes;No;Female;Yes;20;1;Graduate;12.5;11.8
1;133.1;12.004.273.504.273.500;Full;No;Yes;Female;No;20;0;Graduate;1.123.076.923.076.920;1.277.777.777.777.770
2;133.1;5.25;Partial;No;Yes;Female;No;27;0;Dropout;10.5;0.0
1;128.0;12.0;Full;No;Yes;Female;No;18;0;Dropout;12.0;12.0
4;133.1;11.642.857.142.857.100;Full;No;Yes;Female;Yes;37;0;Graduate;10.985.714.285.714.200;12.3
4;130.0;13.393.333.333.333.300;Full;No;No;Female;No;42;0;Dropout;12.62;14.166.666.666.666.600
1;147.0;1.360.625;Full;No;Yes;Female;No;20;0;Dropout;13.0;142.125
2;140.0;0.0;Full;No;No;Male;No;34;0;Dropout;0.0;0.0
1;140.0;0.0;Full;No;Yes;Male;No;22;0;Dropout;0.0;0.0
2;133.1;13.416.666.666.666.600;Full;No;Yes;Male;No;39;0;Graduate;13.5;13.333.333.333.333.300
1;141.0;13.516.666.666.666.600;Full;No;Yes;Male;Yes;18;0;Graduate;13.516.666.666.666.600;13.516.666.666.666.600
1;128.0;13.226.190.476.190.400;Full;No;Yes;Male;Yes;21;0;Graduate;13.166.666.666.666.600;13.285.714.285.714.200
2;150.0;0.0;Full;No;Yes;Male;No;34;0;Dropout;0.0;0.0
1;160.0;130.625;Full;No;Yes;Male;Yes;22;0;Graduate;13.125;13.0
1;133.1;7.2;Full;No;Yes;Male;No;31;0;Dropout;14.4;0.0
1;128.0;6.0;Full;No;No;Male;No;19;0;Dropout;12.0;0.0
1;114.0;0.0;Full;No;Yes;Male;No;19;0;Dropout;0.0;0.0
1;133.1;0.0;Full;No;Yes;Male;No;31;0;Dropout;0.0;0.0
1;126.0;10.65;Full;No;Yes;Female;No;19;0;Enrolled;10.8;10.5
2;133.1;0.0;Full;No;Yes;Female;No;30;1;Dropout;0.0;0.0
1;129.0;15.826.825.396.825.300;Full;No;Yes;Female;Yes;20;0;Graduate;1.613.142.857.142.850;1.552.222.222.222.220
1;140.0;14.819.285.714.285.700;Full;No;Yes;Female;Yes;18;0;Graduate;14.838.571.428.571.400;14.8
4;133.1;11.166.666.666.666.600;Partial;No;Yes;Female;No;31;0;Dropout;10.333.333.333.333.300;12.0
1;134.0;11.625;Full;No;Yes;Female;No;19;0;Dropout;12.0;11.25
4;133.1;0.0;Partial;No;Yes;Female;Yes;43;0;Dropout;0.0;0.0
1;132.0;13.583.333.333.333.300;Full;No;Yes;Female;Yes;20;0;Graduate;13.166.666.666.666.600;14.0
1;131.0;139.475;Full;No;Yes;Female;Yes;19;0;Graduate;139.475;139.475
1;133.1;5.666.666.666.666.660;Full;No;Yes;Female;No;22;0;Dropout;11.333.333.333.333.300;0.0
1;133.1;12.517.857.142.857.100;Partial;No;Yes;Female;No;26;0;Graduate;12.75;12.285.714.285.714.200
1;160.0;11.925;Full;No;Yes;Female;Yes;19;0;Graduate;12.6;11.25
1;120.0;12.25;Full;No;Yes;Female;No;29;0;Dropout;12.25;12.25
1;114.0;5.833.333.333.333.330;Full;No;Yes;Female;No;20;1;Enrolled;0.0;11.666.666.666.666.600
4;140.0;11.2;Partial;No;Yes;Female;Yes;38;0;Enrolled;11.0;11.4
1;100.0;12.266.666.666.666.600;Full;No;Yes;Female;No;41;0;Graduate;11.833.333.333.333.300;12.7
1;139.0;13.066.666.666.666.600;Full;No;Yes;Female;No;19;0;Dropout;13.066.666.666.666.600;13.066.666.666.666.600
1;136.0;13.854.166.666.666.600;Full;Yes;Yes;Female;No;19;0;Graduate;13.833.333.333.333.300;13.875
4;130.0;6.916.666.666.666.660;Full;No;Yes;Female;No;43;0;Dropout;13.833.333.333.333.300;0.0
1;145.0;12.5;Full;No;Yes;Female;No;19;0;Graduate;11.8;13.2
1;133.1;13.075.757.575.757.500;Full;No;Yes;Male;Yes;19;0;Enrolled;13.333.333.333.333.300;12.818.181.818.181.800
1;146.0;1.374.625;Full;No;Yes;Male;No;18;0;Graduate;1.374.625;1.374.625
1;159.0;0.0;Full;No;Yes;Male;No;19;0;Dropout;0.0;0.0
2;133.1;0.0;Partial;No;Yes;Male;No;38;0;Dropout;0.0;0.0
2;110.0;0.0;Full;No;Yes;Male;No;37;0;Dropout;0.0;0.0
1;120.0;13.916.666.666.666.600;Full;No;Yes;Female;Yes;26;0;Graduate;13.333.333.333.333.300;14.5
1;130.0;10.7;Full;No;Yes;Female;Yes;21;0;Enrolled;10.0;11.4
1;158.0;15.476.190.476.190.400;Full;No;Yes;Female;Yes;18;0;Graduate;15.666.666.666.666.600;15.285.714.285.714.200
1;122.0;11.857.142.857.142.800;Full;No;Yes;Female;No;18;0;Graduate;11.857.142.857.142.800;11.857.142.857.142.800
1;140.0;14.05;Full;No;Yes;Female;No;18;0;Graduate;14.5;13.6
1;136.0;1.294.047.619.047.610;Full;No;Yes;Female;No;19;0;Graduate;12.166.666.666.666.600;13.714.285.714.285.700
1;111.0;12.3;Full;No;Yes;Female;No;18;0;Graduate;12.6;12.0
1;145.0;12.285.714.285.714.200;Full;No;Yes;Female;No;18;0;Enrolled;12.285.714.285.714.200;12.285.714.285.714.200
1;133.1;12.833.333.333.333.300;Full;Yes;Yes;Female;Yes;19;0;Graduate;12.666.666.666.666.600;13.0
1;140.0;0.0;Full;No;Yes;Female;No;19;0;Dropout;0.0;0.0
1;140.0;12.928.571.428.571.400;Full;No;Yes;Female;Yes;18;0;Graduate;12.857.142.857.142.800;13.0
2;156.0;13.9;Full;No;Yes;Female;No;18;0;Graduate;13.9;13.9
1;132.0;13.817.142.857.142.800;Full;No;Yes;Female;Yes;20;0;Graduate;13.817.142.857.142.800;13.817.142.857.142.800
1;140.0;13.094.642.857.142.800;Full;No;Yes;Female;Yes;22;0;Graduate;13.314.285.714.285.700;12.875
1;164.0;0.0;Full;No;Yes;Female;No;18;0;Dropout;0.0;0.0
1;113.0;12.166.666.666.666.600;Full;No;Yes;Female;Yes;19;0;Graduate;12.166.666.666.666.600;12.166.666.666.666.600
1;122.0;11.291.666.666.666.600;Full;No;No;Female;Yes;20;0;Dropout;11.25;11.333.333.333.333.300
1;150.0;12.575;Full;No;Yes;Female;No;19;0;Enrolled;12.4;12.75
1;135.0;14.619.047.619.047.600;Full;No;Yes;Female;Yes;20;0;Graduate;14.666.666.666.666.600;14.571.428.571.428.500
1;133.1;12.0;Full;No;Yes;Female;No;28;0;Dropout;12.0;12.0
1;122.0;13.333.333.333.333.300;Full;No;Yes;Female;No;19;0;Graduate;14.0;12.666.666.666.666.600
1;140.0;13.119.047.619.047.600;Full;No;Yes;Female;No;22;0;Enrolled;12.571.428.571.428.500;13.666.666.666.666.600
1;138.0;1.408.173.076.923.070;Full;No;Yes;Female;No;19;0;Graduate;15.538.461.538.461.500;12.625
1;130.0;0.0;Full;No;No;Female;No;18;0;Dropout;0.0;0.0
1;157.0;14.916.666.666.666.600;Full;No;Yes;Female;No;18;0;Graduate;15.0;14.833.333.333.333.300
1;140.0;12.767.857.142.857.100;Full;No;Yes;Female;No;22;0;Graduate;12.25;13.285.714.285.714.200
1;170.0;15.623.931.623.931.600;Full;No;Yes;Female;No;20;0;Graduate;15.692.307.692.307.600;15.555.555.555.555.500
1;150.0;12.517.857.142.857.100;Partial;No;Yes;Female;Yes;24;0;Graduate;12.285.714.285.714.200;12.75
1;146.0;11.541.666.666.666.600;Full;Yes;Yes;Female;No;22;0;Enrolled;11.833.333.333.333.300;11.25
1;120.0;13.083.333.333.333.300;Partial;No;Yes;Female;No;20;0;Enrolled;12.166.666.666.666.600;14.0
1;118.0;11.922.569.444.444.400;Full;No;Yes;Female;Yes;20;0;Graduate;1.188.888.888.888.880;1.195.625
2;120.0;0.0;Partial;No;No;Female;No;35;0;Dropout;0.0;0.0
1;154.0;12.2;Full;No;Yes;Female;Yes;18;0;Graduate;11.8;12.6
1;139.0;11.416.666.666.666.600;Full;No;Yes;Female;No;19;0;Graduate;11.166.666.666.666.600;11.666.666.666.666.600
1;136.0;1.432.857.142.857.140;Full;No;Yes;Female;No;18;0;Graduate;1.405.714.285.714.280;14.6
1;130.0;10.875;Full;No;Yes;Female;No;18;0;Dropout;11.75;10.0
2;133.1;13.083.333.333.333.300;Full;No;Yes;Female;No;31;0;Enrolled;13.166.666.666.666.600;13.0
1;133.0;13.75;Full;No;Yes;Female;Yes;19;0;Graduate;13.5;14.0
1;143.0;1.284.375;Full;No;Yes;Female;Yes;20;0;Graduate;12.625;130.625
1;117.0;0.0;Full;No;Yes;Female;No;21;0;Dropout;0.0;0.0
1;145.0;13.971.428.571.428.500;Full;No;Yes;Female;Yes;18;0;Graduate;13.971.428.571.428.500;13.971.428.571.428.500
1;134.0;5.5;Full;No;Yes;Female;No;18;0;Dropout;11.0;0.0
2;170.0;14.066.666.666.666.600;Partial;No;Yes;Female;No;33;0;Graduate;12.8;15.333.333.333.333.300
1;143.0;13.185.714.285.714.200;Full;No;Yes;Female;Yes;18;0;Enrolled;13.571.428.571.428.500;12.8
1;140.0;0.0;Full;No;No;Female;Yes;18;0;Dropout;0.0;0.0
1;131.0;11.25;Full;Yes;Yes;Female;No;21;0;Enrolled;11.5;11.0
1;115.0;11.625;Full;No;Yes;Female;No;19;0;Enrolled;11.25;12.0
1;130.0;13.428.571.428.571.400;Partial;No;Yes;Female;No;28;0;Graduate;13.714.285.714.285.700;13.142.857.142.857.100
2;130.0;0.0;Full;No;No;Female;No;29;0;Dropout;0.0;0.0
1;160.0;13.333.333.333.333.300;Full;Yes;No;Female;No;36;0;Dropout;12.0;14.666.666.666.666.600
1;133.1;13.0;Partial;No;Yes;Female;Yes;32;0;Graduate;12.666.666.666.666.600;13.333.333.333.333.300
1;130.0;13.29;Full;No;Yes;Female;Yes;25;0;Enrolled;13.29;13.29
2;140.0;10.409.722.222.222.200;Partial;No;Yes;Female;No;33;0;Enrolled;10.375;10.444.444.444.444.400
2;133.1;12.5;Partial;No;No;Female;No;34;0;Dropout;12.0;13.0
2;150.0;11.283.333.333.333.300;Partial;No;Yes;Female;No;33;0;Graduate;11.4;11.166.666.666.666.600
1;140.0;12.925;Partial;Yes;No;Female;No;29;0;Dropout;13.25;12.6
1;145.0;6.930.833.333.333.330;Full;No;Yes;Female;No;18;0;Dropout;13.861.666.666.666.600;0.0
1;126.0;12.154.761.904.761.900;Full;No;Yes;Female;Yes;18;0;Graduate;12.166.666.666.666.600;12.142.857.142.857.100
2;130.0;14.125;Full;No;Yes;Female;No;38;0;Graduate;13.75;14.5
1;135.0;15.433.333.333.333.300;Full;No;Yes;Female;Yes;19;0;Graduate;15.433.333.333.333.300;15.433.333.333.333.300
4;133.1;14.666.666.666.666.600;Partial;No;Yes;Female;Yes;39;0;Graduate;13.833.333.333.333.300;15.5
1;120.0;11.598.484.848.484.800;Partial;No;Yes;Female;No;37;0;Graduate;11.833.333.333.333.300;11.363.636.363.636.300
1;120.0;0.0;Full;No;Yes;Female;No;32;0;Dropout;0.0;0.0
1;147.0;0.0;Full;No;Yes;Female;No;18;0;Dropout;0.0;0.0
1;149.0;12.479.166.666.666.600;Full;No;Yes;Female;No;20;0;Enrolled;12.333.333.333.333.300;12.625
1;124.0;11.666.666.666.666.600;Full;No;Yes;Female;No;20;0;Graduate;11.166.666.666.666.600;12.166.666.666.666.600
1;133.1;13.547.619.047.619.000;Full;No;Yes;Female;Yes;23;0;Graduate;14.666.666.666.666.600;12.428.571.428.571.400
1;125.0;11.475;Full;No;Yes;Female;No;19;0;Enrolled;11.2;11.75
1;141.0;1.394.047.619.047.610;Full;No;Yes;Female;No;18;0;Graduate;13.714.285.714.285.700;14.166.666.666.666.600
1;131.0;12.122.222.222.222.200;Full;No;Yes;Male;No;19;0;Graduate;12.8;11.444.444.444.444.400
1;118.0;12.525;Full;No;Yes;Female;No;20;0;Graduate;13.25;11.8
1;129.0;13.78;Full;No;Yes;Female;No;19;0;Dropout;13.78;13.78
1;136.0;15.11;Full;No;Yes;Female;No;19;0;Graduate;15.11;15.11
1;134.0;11.1;Full;No;Yes;Female;No;18;0;Graduate;11.0;11.2
1;153.0;15.798.571.428.571.400;Full;No;Yes;Female;Yes;20;0;Graduate;15.798.571.428.571.400;15.798.571.428.571.400
1;119.0;14.687.857.142.857.100;Full;No;Yes;Female;No;20;0;Graduate;13.775.714.285.714.200;15.599.999.999.999.900
4;140.0;12.16;Full;No;Yes;Female;No;24;0;Graduate;12.16;12.16
4;133.1;0.0;Full;No;Yes;Female;No;24;0;Dropout;0.0;0.0
1;130.0;14.916.666.666.666.600;Full;No;Yes;Female;No;20;0;Graduate;14.333.333.333.333.300;15.5
1;128.0;12.583.333.333.333.300;Full;No;Yes;Female;No;20;0;Enrolled;11.833.333.333.333.300;13.333.333.333.333.300
1;145.0;13.666.666.666.666.600;Full;No;No;Female;No;18;0;Enrolled;14.833.333.333.333.300;12.5
1;146.0;14.2;Full;No;Yes;Female;No;18;0;Graduate;14.2;14.2
1;119.0;12.7;Full;No;Yes;Female;No;21;0;Graduate;12.2;13.2
1;160.0;13.333.333.333.333.300;Full;No;Yes;Female;No;18;0;Graduate;13.0;13.666.666.666.666.600
1;144.0;12.485.714.285.714.200;Full;No;Yes;Female;Yes;19;0;Graduate;12.485.714.285.714.200;12.485.714.285.714.200
1;130.0;16.642.857.142.857.100;Full;No;Yes;Female;No;22;0;Graduate;17.0;16.285.714.285.714.200
1;122.0;10.483.333.333.333.300;Full;No;Yes;Female;No;19;0;Graduate;10.8;10.166.666.666.666.600
1;153.0;14.716.666.666.666.600;Full;No;Yes;Female;No;18;1;Graduate;14.716.666.666.666.600;14.716.666.666.666.600
1;147.0;12.45;Full;No;Yes;Female;Yes;19;0;Enrolled;13.5;11.4
1;121.0;11.971.428.571.428.500;Full;No;Yes;Female;Yes;24;0;Enrolled;11.971.428.571.428.500;11.971.428.571.428.500
1;134.0;12.75;Full;No;Yes;Female;No;19;0;Enrolled;12.0;13.5
1;133.0;12.0;Partial;No;Yes;Female;No;34;0;Graduate;12.333.333.333.333.300;11.666.666.666.666.600
1;118.0;14.591.346.153.846.100;Full;No;Yes;Female;No;19;0;Graduate;15.307.692.307.692.300;13.875
1;137.0;12.666.666.666.666.600;Full;No;Yes;Female;Yes;18;0;Graduate;12.666.666.666.666.600;12.666.666.666.666.600
1;143.0;14.408.375;Full;No;Yes;Female;Yes;19;0;Graduate;14.368;1.444.875
1;123.0;12.084.285.714.285.700;Full;No;Yes;Female;No;25;0;Graduate;12.084.285.714.285.700;12.084.285.714.285.700
1;140.0;12.225;Full;No;Yes;Female;No;21;0;Enrolled;12.25;12.2
1;118.0;11.899.999.999.999.900;Full;No;Yes;Female;No;18;0;Enrolled;12.2;11.6
1;142.0;11.25;Full;No;Yes;Female;Yes;18;0;Graduate;11.0;11.5
1;115.0;11.9;Partial;No;Yes;Female;No;28;0;Graduate;12.8;11.0
